level_id,poem_id,q_sign,a_sign1,a_sign2,a_sign3,a_sign4
316,316,316006,208000,316006,261003,256002
316,316,316006,84005,170001,316006,177002
316,316,316006,316006,257001,384002,784000
316,316,316006,364002,316006,89005,303004
316,316,316006,207001,141001,316006,626005
316,316,316006,783001,296005,316006,378001
316,316,316007,89009,91002,316007,22000
316,316,316007,293003,316007,307006,621007
316,316,316007,296001,316007,756005,318007
316,316,316007,316007,131005,754001,356002
316,316,316007,389002,316007,270002,639005
316,316,316007,629000,755004,633000,316007
316,316,316007,95000,109001,615000,316007
316,316,316007,280007,613002,316007,267005
316,316,316007,175002,202001,316007,388000
316,316,316007,664001,316007,769007,266005
317,317,317000,326005,317000,480000,681007
317,317,317000,217000,317000,266005,525002
317,317,317000,317000,230001,589000,810007
317,317,317000,135002,317000,92007,322007
317,317,317000,317000,750007,619003,325004
317,317,317000,421002,161001,328007,317000
317,317,317000,675006,287003,530001,317000
317,317,317000,820005,478002,317000,570003
317,317,317000,658007,501002,317000,466003
317,317,317000,806002,627002,178002,317000
317,317,317001,317001,597000,404000,52003
317,317,317001,314007,488001,626005,317001
317,317,317001,666001,124000,387001,317001
317,317,317001,317001,34002,524003,243002
317,317,317001,331006,109003,807007,317001
317,317,317001,633006,317001,804007,119003
317,317,317001,267007,557001,317001,597003
317,317,317001,432001,317001,818005,281000
317,317,317001,712003,723002,203004,317001
317,317,317001,754000,317001,601001,327007
317,317,317002,317002,715002,805003,204007
317,317,317002,775002,317002,526000,664006
317,317,317002,686003,669002,317002,538001
317,317,317002,807004,38003,317002,470000
317,317,317002,541001,350006,317002,348007
317,317,317002,27000,317002,491001,272007
317,317,317002,434002,317002,422003,180002
317,317,317002,317002,616003,151001,557000
317,317,317002,339002,488002,317002,673002
317,317,317002,61000,516002,458003,317002
317,317,317003,317003,337007,662000,466000
317,317,317003,317003,749007,784007,579002
317,317,317003,317003,751000,432003,285000
317,317,317003,719001,811006,725000,317003
317,317,317003,136006,727002,161005,317003
317,317,317003,490003,312006,330004,317003
317,317,317003,197000,287003,317003,220002
317,317,317003,317003,805003,484000,126002
317,317,317003,57002,253007,317003,323001
317,317,317003,317003,358003,770001,475001
317,317,317004,317004,409001,270002,524000
317,317,317004,582000,282006,454003,317004
317,317,317004,317004,526000,332000,218005
317,317,317004,181001,317004,219005,762002
317,317,317004,688002,317004,573000,342006
317,317,317004,236001,329002,822005,317004
317,317,317004,585002,115003,175002,317004
317,317,317004,680000,317004,153001,297007
317,317,317004,604000,398001,317004,582001
317,317,317004,84001,488003,804003,317004
317,317,317005,532001,317005,572002,395002
317,317,317005,492003,641004,805003,317005
317,317,317005,582000,317005,499001,787002
317,317,317005,106002,544001,317005,683006
317,317,317005,823004,317005,96000,564000
317,317,317005,105000,518003,317005,210003
317,317,317005,317005,322004,107000,517003
317,317,317005,461001,626005,317005,12001
317,317,317005,205007,563002,317005,805007
317,317,317005,554002,297004,317005,202000
318,318,318000,318000,668003,762000,228000
318,318,318000,625007,318000,168003,142002
318,318,318000,753006,287001,318000,229003
318,318,318000,318000,294003,85005,13002
318,318,318000,254005,318000,380001,767007
318,318,318000,261005,86001,318000,307003
318,318,318000,292001,318000,214004,288004
318,318,318000,626007,135003,318000,398003
318,318,318000,304007,224002,318000,406001
318,318,318000,135003,318000,274005,292004
318,318,318001,260007,389001,318001,771004
318,318,318001,211000,318001,640005,367000
318,318,318001,318001,694000,4001,177002
318,318,318001,749000,159000,318001,141003
318,318,318001,618000,318001,288007,90004
318,318,318001,318001,377000,16003,251003
318,318,318001,318001,389001,139007,402001
318,318,318001,307005,318001,762002,210005
318,318,318001,226000,264005,318001,402002
318,318,318001,782000,135003,694003,318001
318,318,318002,318002,662005,222002,297001
318,318,318002,396001,318002,366002,206003
318,318,318002,255006,179003,318002,259005
318,318,318002,318002,109000,177000,666009
318,318,318002,290001,318002,205002,276007
318,318,318002,666007,80001,318002,380002
318,318,318002,318002,309006,206003,302003
318,318,318002,288006,268007,318002,95003
318,318,318002,208002,229003,203003,318002
318,318,318002,147005,318002,272003,626004
318,318,318003,775003,278005,318003,209004
318,318,318003,288001,287004,312006,318003
318,318,318003,160002,636007,377003,318003
318,318,318003,22002,318003,273002,251003
318,318,318003,621003,403002,318003,634003
318,318,318003,209003,407000,318003,132001
318,318,318003,290000,318003,282004,409001
318,318,318003,318003,201005,282000,771002
318,318,318003,205002,763001,318003,295003
318,318,318003,318003,145000,688002,614000
318,318,318004,687003,275005,750004,318004
318,318,318004,272006,400000,625007,318004
318,318,318004,643001,318004,761004,137005
318,318,318004,318004,373000,82007,229000
318,318,318004,318004,96000,639004,212000
318,318,318004,647003,319005,318004,283005
318,318,318004,318004,668007,646000,809008
318,318,318004,318004,287000,282001,158003
318,318,318004,365001,318004,137005,269000
318,318,318004,166000,19003,134007,318004
318,318,318005,318005,767007,282006,306001
318,318,318005,224000,318005,259000,260006
318,318,318005,778003,646007,781008,318005
318,318,318005,201002,777001,318005,390001
318,318,318005,255000,10003,318005,309001
318,318,318005,253003,280001,318005,632006
318,318,318005,296000,226003,408003,318005
318,318,318005,320002,178000,13000,318005
318,318,318005,318005,659000,298004,380000
318,318,318005,374000,809001,318005,213000
318,318,318006,822002,318006,389001,645004
318,318,318006,318006,654002,312006,637007
318,318,318006,272004,158004,393000,318006
318,318,318006,758000,318006,781003,634004
318,318,318006,134001,289001,318006,265003
318,318,318006,229001,660000,318006,301006
318,318,318006,8003,390000,618006,318006
318,318,318006,318006,381001,159006,399002
318,318,318006,169002,318006,159003,223000
318,318,318006,318007,318006,287004,627000
318,318,318007,770003,129003,761006,318007
318,318,318007,318007,282005,364001,110001
318,318,318007,636000,694000,268001,318007
318,318,318007,781005,261007,273007,318007
318,318,318007,172000,95003,318007,129006
318,318,318007,22000,318007,131004,141003
318,318,318007,130006,310004,656002,318007
318,318,318007,256005,278004,310004,318007
318,318,318007,318007,313007,134005,11002
318,318,318007,222003,318007,204006,641006
318,318,318008,295006,280001,318008,203003
318,318,318008,291000,643000,318008,82004
318,318,318008,660000,769003,208002,318008
318,318,318008,318008,319007,135002,214006
318,318,318008,318008,269004,285007,287000
318,318,318008,374002,305006,388000,318008
318,318,318008,318008,387002,666003,314002
318,318,318008,648003,760004,308002,318008
318,318,318008,255002,174002,318008,624003
318,318,318008,171001,318008,16000,397000
318,318,318009,624006,212006,4002,318009
318,318,318009,610000,318009,283002,81004
318,318,318009,384002,318009,377003,83003
318,318,318009,318009,299003,304003,227000
318,318,318009,133002,297001,318009,285006
318,318,318009,158006,170002,766001,318009
318,318,318009,318009,695003,206001,271003
318,318,318009,318009,180000,308001,285000
318,318,318009,666005,3002,318009,295005
318,318,318009,668002,277007,318009,297005
319,319,319000,319000,139004,309002,749000
319,319,319000,278000,319000,395002,315002
319,319,319000,319000,207007,282000,370002
319,319,319000,781001,268002,17000,319000
319,319,319000,320006,319000,632007,259006
319,319,319000,134006,258003,693003,319000
319,319,319000,180003,319000,643002,316002
319,319,319000,765005,630000,645000,319000
319,319,319000,646005,10002,782006,319000
319,319,319000,319000,647007,261005,260000
319,319,319001,268003,140006,319001,384001
319,319,319001,319001,200000,744002,298006
319,319,319001,784001,366003,164003,319001
319,319,319001,648001,319001,175002,690003
319,319,319001,319001,293001,254004,632005
319,319,319001,694002,319001,200004,293001
319,319,319001,319001,139002,203001,17001
319,319,319001,300004,617007,756006,319001
319,319,319001,229000,303006,296001,319001
319,319,319001,319001,205006,277000,206004
319,319,319002,135000,319002,272006,176002
319,319,319002,202003,319002,632004,262001
319,319,319002,319002,2000,285005,224002
319,319,319002,87007,319002,270004,135006
319,319,319002,694000,286004,319002,746000
319,319,319002,319002,147000,257000,269003
319,319,319002,308004,404001,258000,319002
319,319,319002,205007,378003,319002,781000
319,319,319002,304004,360002,623003,319002
319,319,319002,319002,286001,312000,765006
319,319,319003,275006,268007,211005,319003
319,319,319003,658002,14000,299007,319003
319,319,319003,87004,753005,319003,623004
319,319,319003,295005,134001,319003,776007
319,319,319003,399003,319003,637006,626000
319,319,319003,392002,89000,83002,319003
319,319,319003,319003,693000,764003,636001
319,319,319003,764006,319003,780009,301005
319,319,319003,313002,319003,403000,695003
319,319,319003,264000,319003,644000,379001
319,319,319004,285005,89009,627005,319004
319,319,319004,160004,319004,379000,381003
319,319,319004,636006,645005,380001,319004
319,319,319004,757003,319004,615000,251005
319,319,319004,657002,319004,648001,744004
319,319,319004,510003,751002,1003,319004
319,319,319004,319004,306007,763001,632006
319,319,319004,319004,761001,212001,316005
319,319,319004,687000,761004,753007,319004
319,319,319004,657006,635006,250002,319004
319,319,319005,378000,319005,318008,137000
319,319,319005,619005,319005,777002,275004
319,319,319005,319005,273006,144004,654008
319,319,319005,319005,282001,634003,621002
319,319,319005,130003,391001,319005,697001
319,319,319005,629000,776007,319005,380001
319,319,319005,137002,319005,177000,224002
319,319,319005,762003,319005,312006,178002
319,319,319005,206005,319005,179003,761003
319,319,319005,303000,365003,319005,392001
319,319,319006,291007,767007,319006,279002
319,319,319006,12001,640001,319006,91008
319,319,319006,131005,319006,779004,303001
319,319,319006,319006,311005,311004,770002
319,319,319006,667005,661001,222002,319006
319,319,319006,319006,643003,295004,9003
319,319,319006,319006,662002,762001,108002
319,319,319006,319006,131001,111002,204004
319,319,319006,81006,319006,320000,399002
319,319,319006,319006,633003,281004,308006
319,319,319007,696002,269003,319007,640007
319,319,319007,4002,5001,94003,319007
319,319,319007,394000,693003,319007,299006
319,319,319007,319007,167002,86003,645005
319,319,319007,319007,288006,85005,291007
319,319,319007,255002,141003,759005,319007
319,319,319007,14001,254002,319007,271003
319,319,319007,131007,167002,261007,319007
319,319,319007,754003,227002,264005,319007
319,319,319007,319007,766004,760000,303004
319,319,319008,319008,401001,371002,136006
319,319,319008,283007,319008,140000,664005
319,319,319008,639002,744000,319008,179001
319,319,319008,318009,626007,292001,319008
319,319,319008,628003,319008,81004,223001
319,319,319008,396002,319008,253002,403001
319,319,319008,307002,697002,319008,656006
319,319,319008,319008,643005,310007,757004
319,319,319008,756005,363001,319008,203002
319,319,319008,135005,319008,668003,204007
319,319,319009,9000,319009,358000,6000
319,319,319009,319009,133003,89008,286005
319,319,319009,176000,319009,637005,14003
319,319,319009,319009,772007,621002,618006
319,319,319009,635003,668009,319009,159007
319,319,319009,89005,180000,319009,631003
319,319,319009,319009,388003,410003,226003
319,319,319009,86007,274005,82003,319009
319,319,319009,319009,284002,356000,304005
319,319,319009,654002,224002,382002,319009
320,320,320000,320000,252004,23001,655001
320,320,320000,14001,264006,320000,636003
320,320,320000,267000,129002,373001,320000
320,320,320000,638000,320000,259003,283000
320,320,320000,318002,19003,320000,147007
320,320,320000,760004,320000,140001,286004
320,320,320000,320000,309001,12001,384000
320,320,320000,320000,205000,267004,291002
320,320,320000,201001,320000,762004,379000
320,320,320000,320000,761007,692001,273004
320,320,320001,655009,210004,320001,226002
320,320,320001,9000,298000,307006,320001
320,320,320001,159007,759004,320001,108002
320,320,320001,293002,320001,283001,180003
320,320,320001,283001,320001,306006,285002
320,320,320001,641003,630004,320001,393001
320,320,320001,290004,9000,320001,361002
320,320,320001,202000,320001,370002,768001
320,320,320001,649002,5003,320001,292002
320,320,320001,80002,639004,387002,320001
320,320,320002,14003,320002,372000,393001
320,320,320002,320002,23000,748005,285003
320,320,320002,298000,320002,82004,272003
320,320,320002,111000,384002,319003,320002
320,320,320002,169001,274006,320002,749003
320,320,320002,320002,22002,318007,132003
320,320,320002,261001,627007,320002,647001
320,320,320002,111001,320002,281000,659003
320,320,320002,320002,225001,178000,225002
320,320,320002,274001,136001,320002,90004
320,320,320003,320003,755006,312001,135007
320,320,320003,780000,320003,747005,270000
320,320,320003,309007,320003,781002,635002
320,320,320003,136007,320003,179001,364003
320,320,320003,91009,646002,320003,782009
320,320,320003,164003,320003,510002,85003
320,320,320003,639007,310003,320003,665005
320,320,320003,291001,263002,226003,320003
320,320,320003,16003,320003,21000,261005
320,320,320003,780005,320003,292004,110001
320,320,320004,259007,320004,206003,291004
320,320,320004,320004,204003,636003,621005
320,320,320004,278007,20001,274006,320004
320,320,320004,362003,318002,320004,290006
320,320,320004,133001,301001,320004,376000
